8190           8190ZV17760           SXA18191FSTK000000040.000                    20180723MB1B                9P1    
8190           8190ZT26120           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZT26120           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95100           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94650           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94650           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94630           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94890           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94890           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94470           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94470           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94630           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94750           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190WF9813B           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190W93548A           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190W93547A           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190W93547A           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84350           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84350           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ87420           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89110           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86250           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190WK0458A           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190WK0458A           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89230           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190WF9813B           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190WK0455A           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190W60549A           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190W60549A           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190WF9812B           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190WK0460A           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ83930           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ83930           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86250           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86000           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ85100           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86000           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84100           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84100           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86340           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86340           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84860           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ85100           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ87130           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86460           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ87220           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88890           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84490           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84490           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86340           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84100           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94750           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZR01650           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZR01650           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95270           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95270           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95270           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95910           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95600           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95480           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZR01250           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZT42950           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ98440           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ98200           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ98930           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZR01340           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ99190           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ99190           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96010           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZR01650           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ98670           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ98550           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZT42950           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95400           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95400           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95480           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ98040           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96340           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96340           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96340           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84650           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ98200           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96960           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95400           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZT42880           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ99190           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ99790           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95770           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95770           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96240           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ99010           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ96240           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180723MB1B                9I3    
